global_index,timestamp_ms,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz,joint_q1,joint_q2,joint_q3,joint_q4,joint_q5,joint_q6
0,1776828905059,0.118504809164334,-0.151740903956130,1.001670956053593,-0.632386128906586,1.840868846754067,-1.839737647652903,0.663182675838470,-1.570808235798971,-0.000023667012350,-1.570783917103903,0.000047936900955,0.000095873801911
1,1776828905070,0.118481215747233,-0.151759329471238,1.001670946205776,-0.632335529340477,1.840899439597813,-1.839760858475324,0.663170695304871,-1.570796314870016,0.000000000000000,-1.570760075245992,0.000011984225239,0.000047936900955
2,1776828905080,0.118479362867536,-0.151760767857354,1.001670950102719,-0.632300204030534,1.840868263381538,-1.839684320064946,0.663194656372070,-1.570772473012106,-0.000035587941305,-1.570712391530172,0.000035952674807,0.000083889579400
3,1776828905091,0.118456742487881,-0.151778443507344,1.001670940025086,-0.632257513307562,1.840921878611827,-1.839753037293084,0.663123130798340,-1.570772473012106,0.000000000000000,-1.570748154317037,0.000023968450478,0.000059921127104
4,1776828905102,0.118450468162447,-0.151783344282522,1.001670929986052,-0.632150802626299,1.840898249844277,-1.839646295524077,0.663170695304871,-1.570772473012106,0.000023841857910,-1.570700470601217,0.000011984225239,0.000119842254207
5,1776828905113,0.118444337767808,-0.151788140242074,1.001670928989199,-0.632226916953579,1.840906517912058,-1.839707111871894,0.663170695304871,-1.570760075245992,0.000023841857910,-1.570748154317037,0.000000000000000,0.000071905349614
6,1776828905123,0.118462179767893,-0.151774196695053,1.001670939080687,-0.632246723310383,1.840891138970823,-1.839692110626077,0.663170695304871,-1.570772473012106,0.000000000000000,-1.570724312459127,0.000023968450478,0.000083889579400
7,1776828905133,0.118467249084806,-0.151770256901046,1.001670935702751,-0.632314189980918,1.840906874710560,-1.839760845207543,0.663135111331940,-1.570796314870016,0.000035762786865,-1.570808235798971,0.000035952674807,0.000071905349614
8,1776828905144,0.118436099350636,-0.151794592409552,1.001670920462447,-0.632256315025113,1.840883368792461,-1.839683868287403,0.663135111331940,-1.570760075245992,0.000048160552979,-1.570772473012106,0.000071905349614,0.000071905349614
9,1776828905155,0.118439445402362,-0.151791961297097,1.001670923103188,-0.632158516185269,1.840921294477833,-1.839691623360051,0.663147091865540,-1.570772473012106,0.000048160552979,-1.570736233388082,0.000000000000000,0.000095873801911
10,1776828905166,0.118461584194491,-0.151774681100059,1.001670930059436,-0.632235594178951,1.840860237486051,-1.839630531654403,0.663170695304871,-1.570783917103903,0.000035762786865,-1.570748154317037,0.000071905349614,0.000131826483994
11,1776828905176,0.118483643645221,-0.151757424536357,1.001670948124227,-0.632282069865098,1.840921993899500,-1.839768329792810,0.663147091865540,-1.570808235798971,0.000000000000000,-1.570736233388082,0.000000000000000,0.000059921127104
12,1776828905186,0.118470711600474,-0.151767543964196,1.001670937192236,-0.632268924674207,1.840883358523840,-1.839691799455938,0.663147091865540,-1.570796314870016,0.000023841857910,-1.570748154317037,0.000059921127104,0.000095873801911
13,1776828905196,0.118469165379349,-0.151768743092124,1.001670941318998,-0.632280865900249,1.840883399720183,-1.839699196433748,0.663147091865540,-1.570783917103903,0.000000000000000,-1.570724312459127,0.000059921127104,0.000071905349614
14,1776828905207,0.118473860914355,-0.151765079492948,1.001670942981582,-0.632305074157494,1.840883809354821,-1.839714642532944,0.663170695304871,-1.570783917103903,0.000000000000000,-1.570760075245992,0.000035952674807,0.000083889579400
15,1776828905218,0.118454119807170,-0.151780498556293,1.001670937406429,-0.632236391526388,1.840898823797183,-1.839699376127576,0.663158714771271,-1.570760075245992,0.000000000000000,-1.570760075245992,0.000023968450478,0.000107858024421
16,1776828905228,0.118444636166360,-0.151787911382447,1.001670927300702,-0.632216422906736,1.840875547308522,-1.839645929892561,0.663158714771271,-1.570760075245992,0.000023841857910,-1.570724312459127,0.000059921127104,0.000095873801911
17,1776828905238,0.118476721602574,-0.151762842544764,1.001670939193600,-0.632246933194236,1.840890907793284,-1.839691850144272,0.663147091865540,-1.570808235798971,0.000023841857910,-1.570724312459127,0.000047936900955,0.000095873801911
18,1776828905249,0.118446598906090,-0.151786376366994,1.001670927019733,-0.632172822281328,1.840929108833443,-1.839714185406201,0.663123130798340,-1.570783917103903,0.000048160552979,-1.570760075245992,0.000011984225239,0.000107858024421
19,1776828905259,0.118475397877803,-0.151763880973880,1.001670941712426,-0.632296156170722,1.840891247166242,-1.839722364851889,0.663147091865540,-1.570796314870016,0.000011920928955,-1.570760075245992,0.000047936900955,0.000083889579400
20,1776828905269,0.118460862249714,-0.151775246776137,1.001670932932714,-0.632287966838909,1.840868318655168,-1.839676669198536,0.663182675838470,-1.570772473012106,0.000023841857910,-1.570783917103903,0.000047936900955,0.000107858024421
21,1776828905280,0.118464865155444,-0.151772109480454,1.001670932794287,-0.632232298248053,1.840921755987380,-1.839737409139092,0.663123130798340,-1.570808235798971,0.000048160552979,-1.570760075245992,0.000023968450478,0.000083889579400
22,1776828905290,0.118477055142201,-0.151762582366522,1.001670941096821,-0.632279415197526,1.840914306767025,-1.839752990852056,0.663147091865540,-1.570808235798971,0.000023841857910,-1.570760075245992,0.000011984225239,0.000071905349614
23,1776828905300,0.118467481390853,-0.151770059121512,1.001670937273961,-0.632252259145751,1.840906406717316,-1.839722459189750,0.663147091865540,-1.570796314870016,0.000023841857910,-1.570736233388082,0.000023968450478,0.000071905349614
24,1776828905311,0.118457474850081,-0.151777880469182,1.001670936292558,-0.632261892289878,1.840898768659318,-1.839714755103951,0.663147091865540,-1.570772473012106,0.000011920928955,-1.570760075245992,0.000035952674807,0.000083889579400
25,1776828905321,0.118483409247652,-0.151757619888479,1.001670937444301,-0.632253751757667,1.840875740991718,-1.839669154498780,0.663170695304871,-1.570820156727926,0.000035762786865,-1.570712391530172,0.000047936900955,0.000095873801911
26,1776828905332,0.118447665290681,-0.151785532987157,1.001670929874333,-0.632178474725040,1.840905924741881,-1.839676676451770,0.663147091865540,-1.570772473012106,0.000023841857910,-1.570700470601217,0.000023968450478,0.000083889579400
27,1776828905342,0.118442658012573,-0.151789457211908,1.001670922212569,-0.632209458201958,1.840890971588209,-1.839668917462839,0.663158714771271,-1.570772473012106,0.000048160552979,-1.570724312459127,0.000035952674807,0.000071905349614
28,1776828905353,0.118469281800509,-0.151768650534939,1.001670936302640,-0.632271513443492,1.840891310441695,-1.839707451692799,0.663170695304871,-1.570796314870016,0.000023841857910,-1.570712391530172,0.000023968450478,0.000047936900955
29,1776828905364,0.118463819991037,-0.151772926122755,1.001670934610334,-0.632255859317960,1.840883516844727,-1.839684100105131,0.663170695304871,-1.570783917103903,0.000023841857910,-1.570748154317037,0.000035952674807,0.000095873801911
30,1776828905374,0.118457315434607,-0.151778008425621,1.001670929906791,-0.632256010295972,1.840883531407222,-1.839684148604818,0.663158714771271,-1.570783917103903,0.000035762786865,-1.570736233388082,0.000047936900955,0.000071905349614
31,1776828905385,0.118478189163808,-0.151761682930309,1.001670948124227,-0.632265334799145,1.840945048443174,-1.839798937963721,0.663111150264740,-1.570808235798971,0.000000000000000,-1.570736233388082,0.000000000000000,0.000047936900955
32,1776828905395,0.118455132657418,-0.151779716810533,1.001670924541363,-0.632234315513149,1.840890904394193,-1.839683937553425,0.663147091865540,-1.570796314870016,0.000060081481934,-1.570736233388082,0.000047936900955,0.000071905349614
33,1776828905406,0.118435437703916,-0.151795104247778,1.001670914170452,-0.632221896707974,1.840891101880767,-1.839676582597406,0.663170695304871,-1.570772473012106,0.000072002410889,-1.570736233388082,0.000023968450478,0.000047936900955
34,1776828905417,0.118441280566887,-0.151790528235712,1.001670921864282,-0.632185405042218,1.840929202973641,-1.839721931402222,0.663135111331940,-1.570783917103903,0.000060081481934,-1.570736233388082,0.000000000000000,0.000059921127104
35,1776828905427,0.118478128805950,-0.151761755928816,1.001670943715319,-0.632386546667712,1.840868924217204,-1.839737800069324,0.663170695304871,-1.570783917103903,0.000000000000000,-1.570796314870016,0.000059921127104,0.000059921127104
36,1776828905438,0.118452184312126,-0.151782011876038,1.001670925586161,-0.632186826681510,1.840898531032765,-1.839668604602546,0.663182675838470,-1.570783917103903,0.000048160552979,-1.570724312459127,0.000000000000000,0.000095873801911
37,1776828905448,0.118468607997985,-0.151769176768847,1.001670942747989,-0.632301061555310,1.840906711310648,-1.839752716418862,0.663147091865540,-1.570783917103903,0.000000000000000,-1.570748154317037,0.000023968450478,0.000047936900955
38,1776828905458,0.118437833050974,-0.151793222339436,1.001670924073153,-0.632202347627560,1.840906368062064,-1.839691851798337,0.663158714771271,-1.570760075245992,0.000035762786865,-1.570736233388082,0.000011984225239,0.000071905349614
39,1776828905468,0.118473591621167,-0.151765270189562,1.001670950867143,-0.632236203854137,1.840967789022074,-1.839821498860750,0.663111150264740,-1.570796314870016,-0.000011746083395,-1.570760075245992,-0.000035587941305,0.000071905349614
40,1776828905479,0.118462371649991,-0.151774053604361,1.001670935610355,-0.632276127880534,1.840906822647969,-1.839737654327369,0.663170695304871,-1.570783917103903,0.000023841857910,-1.570760075245992,0.000000000000000,0.000059921127104
41,1776828905489,0.118484321300245,-0.151756903315301,1.001670944535423,-0.632286159121359,1.840899112470376,-1.839730275999518,0.663170695304871,-1.570808235798971,0.000011920928955,-1.570748154317037,0.000011984225239,0.000083889579400
42,1776828905500,0.118465030900518,-0.151771967121937,1.001670937112717,-0.632220572628039,1.840921633596929,-1.839730153004653,0.663147091865540,-1.570796314870016,0.000023841857910,-1.570724312459127,0.000000000000000,0.000071905349614
43,1776828905511,0.118476739817726,-0.151762834849741,1.001670933632144,-0.632268576098654,1.840883356859730,-1.839691561453858,0.663147091865540,-1.570820156727926,0.000048160552979,-1.570724312459127,0.000059921127104,0.000071905349614
44,1776828905522,0.118444557248898,-0.151787981860770,1.001670917841524,-0.632208893479196,1.840891007582589,-1.839668569160399,0.663170695304871,-1.570783917103903,0.000072002410889,-1.570748154317037,0.000023968450478,0.000083889579400
45,1776828905533,0.118471695830893,-0.151766774108397,1.001670937374632,-0.632305714650162,1.840883833280019,-1.839714995653523,0.663158714771271,-1.570796314870016,0.000023841857910,-1.570748154317037,0.000047936900955,0.000059921127104
46,1776828905544,0.118445596772059,-0.151787156905243,1.001670925861436,-0.632195029515253,1.840921523823066,-1.839714249747729,0.663123130798340,-1.570783917103903,0.000048160552979,-1.570736233388082,0.000023968450478,0.000071905349614
47,1776828905555,0.118447149301849,-0.151785956651405,1.001670923736786,-0.632243656715951,1.840883496072163,-1.839676472498595,0.663170695304871,-1.570772473012106,0.000048160552979,-1.570760075245992,0.000035952674807,0.000083889579400
48,1776828905566,0.118457265944596,-0.151778052071621,1.001670926479284,-0.632264337740105,1.840906797309404,-1.839730305074144,0.663158714771271,-1.570796314870016,0.000060081481934,-1.570772473012106,0.000011984225239,0.000059921127104
49,1776828905577,0.118467444998112,-0.151770090781715,1.001670938191437,-0.632254774084620,1.840914156876554,-1.839737697360694,0.663135111331940,-1.570796314870016,0.000023841857910,-1.570760075245992,0.000023968450478,0.000083889579400
50,1776828905588,0.118448067081010,-0.151785224754567,1.001670922951694,-0.632206030126794,1.840883188469401,-1.839653111625057,0.663158714771271,-1.570783917103903,0.000048160552979,-1.570676151906149,0.000047936900955,0.000047936900955
51,1776828905599,0.118450714077213,-0.151783178551304,1.001670917842281,-0.632246807890187,1.840891277780932,-1.839692073889656,0.663170695304871,-1.570796314870016,0.000083923339844,-1.570772473012106,0.000023968450478,0.000071905349614
52,1776828905610,0.118481861759715,-0.151758812190134,1.001670947186552,-0.632245135505627,1.840921736583123,-1.839745435065875,0.663147091865540,-1.570808235798971,0.000000000000000,-1.570712391530172,0.000000000000000,0.000071905349614
53,1776828905620,0.118465379466433,-0.151771711856238,1.001670934270044,-0.632275258539676,1.840868202489800,-1.839668785500414,0.663170695304871,-1.570783917103903,0.000023841857910,-1.570748154317037,0.000059921127104,0.000095873801911
54,1776828905630,0.118461636450583,-0.151774638404203,1.001670930255615,-0.632286612238998,1.840898972653624,-1.839730047954591,0.663147091865540,-1.570796314870016,0.000048160552979,-1.570772473012106,0.000035952674807,0.000059921127104
55,1776828905641,0.118469513515806,-0.151768490573307,1.001670933685871,-0.632313465544305,1.840868243778722,-1.839692049537546,0.663147091865540,-1.570796314870016,0.000035762786865,-1.570772473012106,0.000083889579400,0.000083889579400
56,1776828905651,0.118462126537833,-0.151774242495908,1.001670933403745,-0.632242635812981,1.840914084900477,-1.839730136105907,0.663147091865540,-1.570796314870016,0.000035762786865,-1.570736233388082,0.000011984225239,0.000059921127104
57,1776828905662,0.118463894710275,-0.151772870969725,1.001670936138119,-0.632298042429526,1.840899258070992,-1.839737577980228,0.663158714771271,-1.570783917103903,0.000023841857910,-1.570783917103903,0.000023968450478,0.000071905349614
58,1776828905672,0.118466442866075,-0.151770871322695,1.001670937103342,-0.632239900091020,1.840906324110706,-1.839714799645988,0.663135111331940,-1.570796314870016,0.000023841857910,-1.570736233388082,0.000035952674807,0.000083889579400
59,1776828905682,0.118468372333600,-0.151769365294645,1.001670937739430,-0.632252185676272,1.840906412085781,-1.839722425486259,0.663147091865540,-1.570796314870016,0.000023841857910,-1.570748154317037,0.000023968450478,0.000083889579400
60,1776828905693,0.118474280376799,-0.151764749945141,1.001670936211094,-0.632249304591101,1.840898902430726,-1.839707387100986,0.663170695304871,-1.570808235798971,0.000035762786865,-1.570736233388082,0.000011984225239,0.000083889579400
61,1776828905703,0.118480914115110,-0.151759572947634,1.001670935892688,-0.632285743913030,1.840899163251703,-1.839729981958661,0.663182675838470,-1.570820156727926,0.000048160552979,-1.570760075245992,0.000000000000000,0.000071905349614
62,1776828905714,0.118476805647489,-0.151762786869809,1.001670937821576,-0.632323174338590,1.840899416491810,-1.839753170552642,0.663158714771271,-1.570808235798971,0.000035762786865,-1.570783917103903,0.000023968450478,0.000059921127104
63,1776828905724,0.118444189961552,-0.151788258328983,1.001670929347318,-0.632239204922486,1.840906605011011,-1.839714727001761,0.663158714771271,-1.570760075245992,0.000023841857910,-1.570760075245992,0.000011984225239,0.000071905349614
64,1776828905735,0.118436563212667,-0.151794225363254,1.001670921048782,-0.632236623905791,1.840898913300162,-1.839699421361897,0.663158714771271,-1.570760075245992,0.000048160552979,-1.570772473012106,0.000023968450478,0.000071905349614
65,1776828905745,0.118449104440063,-0.151784425924730,1.001670927945339,-0.632222303816002,1.840890823426252,-1.839676521683102,0.663147091865540,-1.570772473012106,0.000035762786865,-1.570760075245992,0.000047936900955,0.000107858024421
66,1776828905755,0.118447675016778,-0.151785532977610,1.001670926868955,-0.632212532608583,1.840898694183196,-1.839684518882758,0.663170695304871,-1.570772473012106,0.000035762786865,-1.570724312459127,0.000011984225239,0.000071905349614
67,1776828905765,0.118481572837816,-0.151759060638033,1.001670939185007,-0.632286453982926,1.840898916846909,-1.839730015726835,0.663135111331940,-1.570820156727926,0.000035762786865,-1.570760075245992,0.000047936900955,0.000083889579400
68,1776828905776,0.118485970834457,-0.151755625054770,1.001670938159181,-0.632312745331117,1.840868423071358,-1.839692045665711,0.663170695304871,-1.570820156727926,0.000035762786865,-1.570736233388082,0.000059921127104,0.000071905349614
69,1776828905786,0.118476628749161,-0.151762921868397,1.001670938853679,-0.632330775796410,1.840884011290492,-1.839730558247560,0.663194656372070,-1.570796314870016,0.000023841857910,-1.570772473012106,0.000011984225239,0.000059921127104
70,1776828905797,0.118433965942814,-0.151796247891646,1.001670920124020,-0.632177138873688,1.840906226511337,-1.839676224395685,0.663158714771271,-1.570760075245992,0.000048160552979,-1.570748154317037,0.000011984225239,0.000095873801911
71,1776828905808,0.118487510982630,-0.151754401866304,1.001670945232968,-0.632239595268429,1.840906487169564,-1.839715079875390,0.663158714771271,-1.570820156727926,0.000011920928955,-1.570700470601217,0.000011984225239,0.000083889579400
72,1776828905818,0.118449233720384,-0.151784318778737,1.001670925861436,-0.632226787090265,1.840906292856857,-1.839706600438547,0.663147091865540,-1.570783917103903,0.000048160552979,-1.570736233388082,0.000023968450478,0.000059921127104
73,1776828905829,0.118479790935676,-0.151760448270410,1.001670938341577,-0.632274240346185,1.840898823357063,-1.839722429615542,0.663135111331940,-1.570820156727926,0.000035762786865,-1.570736233388082,0.000047936900955,0.000071905349614
74,1776828905839,0.118477039305030,-0.151762602660658,1.001670936762109,-0.632344581847789,1.840853198053986,-1.839684417256524,0.663194656372070,-1.570796314870016,0.000023841857910,-1.570736233388082,0.000059921127104,0.000047936900955
75,1776828905850,0.118438371388329,-0.151792808930697,1.001670924683197,-0.632261633259668,1.840898821058845,-1.839714504787369,0.663135111331940,-1.570760075245992,0.000035762786865,-1.570760075245992,0.000047936900955,0.000047936900955
76,1776828905861,0.118440012702244,-0.151791527856995,1.001670918548403,-0.632221820275830,1.840891081109247,-1.839676562724006,0.663170695304871,-1.570772473012106,0.000060081481934,-1.570736233388082,0.000023968450478,0.000059921127104
77,1776828905871,0.118451653159700,-0.151782436735024,1.001670921091325,-0.632224328203843,1.840898817257745,-1.839691814247078,0.663158714771271,-1.570796314870016,0.000072002410889,-1.570748154317037,0.000023968450478,0.000071905349614
78,1776828905881,0.118473353080280,-0.151765475481976,1.001670936688343,-0.632288974120532,1.840906893740685,-1.839745621043199,0.663158714771271,-1.570808235798971,0.000035762786865,-1.570748154317037,0.000011984225239,0.000047936900955
79,1776828905892,0.118452682196168,-0.151781624848290,1.001670924291120,-0.632214989641482,1.840906213946765,-1.839699285074588,0.663147091865540,-1.570796314870016,0.000060081481934,-1.570724312459127,0.000023968450478,0.000059921127104
80,1776828905903,0.118459569004735,-0.151776242599353,1.001670935428421,-0.632266720256420,1.840914251175256,-1.839745071844614,0.663147091865540,-1.570783917103903,0.000023841857910,-1.570760075245992,0.000011984225239,0.000059921127104
81,1776828905914,0.118474008473331,-0.151764961089229,1.001670942747989,-0.632305146191740,1.840883803791490,-1.839714682119760,0.663182675838470,-1.570783917103903,0.000000000000000,-1.570748154317037,0.000023968450478,0.000071905349614
82,1776828905925,0.118458259394365,-0.151777268003162,1.001670929632550,-0.632266868258630,1.840914273337097,-1.839745124798775,0.663147091865540,-1.570796314870016,0.000048160552979,-1.570748154317037,0.000011984225239,0.000035952674807
83,1776828905936,0.118477251822915,-0.151762439886099,1.001670935776353,-0.632312751553757,1.840868442902280,-1.839692026553956,0.663158714771271,-1.570808235798971,0.000035762786865,-1.570748154317037,0.000071905349614,0.000071905349614
84,1776828905946,0.118469263621433,-0.151768674498323,1.001670931690444,-0.632258590633552,1.840891263135787,-1.839699438960605,0.663158714771271,-1.570808235798971,0.000048160552979,-1.570736233388082,0.000035952674807,0.000071905349614
85,1776828905957,0.118463513726566,-0.151773175154139,1.001670930661923,-0.632284959744036,1.840860571669563,-1.839661119874360,0.663182675838470,-1.570783917103903,0.000035762786865,-1.570760075245992,0.000059921127104,0.000095873801911
86,1776828905967,0.118477251822915,-0.151762439886099,1.001670935776353,-0.632325111791990,1.840868524690857,-1.839699680617961,0.663158714771271,-1.570808235798971,0.000035762786865,-1.570748154317037,0.000071905349614,0.000059921127104
87,1776828905978,0.118465614773968,-0.151771526170800,1.001670934659109,-0.632277327430616,1.840906611665074,-1.839737990702309,0.663147091865540,-1.570796314870016,0.000035762786865,-1.570772473012106,0.000023968450478,0.000071905349614
88,1776828905988,0.118485182044252,-0.151756233059441,1.001670941167656,-0.632268988207486,1.840883312860729,-1.839691860413708,0.663147091865540,-1.570820156727926,0.000023841857910,-1.570712391530172,0.000059921127104,0.000083889579400
89,1776828905999,0.118440283504520,-0.151791314291909,1.001670924335172,-0.632234033684535,1.840891140893523,-1.839684158458660,0.663158714771271,-1.570760075245992,0.000035762786865,-1.570748154317037,0.000035952674807,0.000071905349614
90,1776828906010,0.118451902426000,-0.151782231939734,1.001670924414149,-0.632180569433341,1.840913706225844,-1.839691633724418,0.663147091865540,-1.570796314870016,0.000060081481934,-1.570724312459127,0.000011984225239,0.000083889579400
91,1776828906020,0.118470260809926,-0.151767886536556,1.001670942113514,-0.632283162366977,1.840891373515708,-1.839714707810473,0.663158714771271,-1.570783917103903,0.000000000000000,-1.570736233388082,0.000035952674807,0.000071905349614
92,1776828906031,0.118446179836233,-0.151786728949579,1.001670915389999,-0.632253285903813,1.840875904058428,-1.839668758339840,0.663182675838470,-1.570783917103903,0.000083923339844,-1.570796314870016,0.000035952674807,0.000095873801911
93,1776828906041,0.118463141972318,-0.151773446878697,1.001670938332841,-0.632239409449502,1.840906315425213,-1.839714500209143,0.663147091865540,-1.570783917103903,0.000011920928955,-1.570736233388082,0.000023968450478,0.000083889579400
94,1776828906052,0.118455804144516,-0.151779181396796,1.001670936009490,-0.632314068129164,1.840906831432953,-1.839760715768383,0.663147091865540,-1.570772473012106,0.000011920928955,-1.570748154317037,0.000023968450478,0.000011984225239
95,1776828906063,0.118471027261210,-0.151767294500219,1.001670938191437,-0.632286241884724,1.840899153366021,-1.839730276530092,0.663158714771271,-1.570796314870016,0.000023841857910,-1.570760075245992,0.000023968450478,0.000071905349614
96,1776828906073,0.118481901671079,-0.151758802567319,1.001670946944067,-0.632348453592900,1.840899313645551,-1.839768475287952,0.663147091865540,-1.570796314870016,0.000000000000000,-1.570796314870016,0.000035952674807,0.000071905349614
97,1776828906084,0.118467268403238,-0.151770232110926,1.001670933086065,-0.632281142529450,1.840883684475859,-1.839699747051690,0.663170695304871,-1.570796314870016,0.000035762786865,-1.570736233388082,0.000035952674807,0.000059921127104
98,1776828906095,0.118448418169021,-0.151784957257846,1.001670927770623,-0.632249467474570,1.840898951226321,-1.839707408593936,0.663158714771271,-1.570772473012106,0.000035762786865,-1.570748154317037,0.000023968450478,0.000059921127104
99,1776828906105,0.118461582998025,-0.151774676953284,1.001670929315812,-0.632283316095123,1.840891447367659,-1.839714733568929,0.663158714771271,-1.570796314870016,0.000048160552979,-1.570748154317037,0.000035952674807,0.000047936900955
100,1776828906116,0.118455173986024,-0.151779690493829,1.001670927182403,-0.632295301891607,1.840852925155596,-1.839653822731230,0.663182675838470,-1.570772473012106,0.000035762786865,-1.570748154317037,0.000071905349614,0.000071905349614
101,1776828906126,0.118483595336280,-0.151757478251971,1.001670939596927,-0.632286161604079,1.840899145024894,-1.839730255910424,0.663158714771271,-1.570820156727926,0.000035762786865,-1.570760075245992,0.000023968450478,0.000083889579400
102,1776828906136,0.118486963929751,-0.151754845405712,1.001670942014448,-0.632330643106662,1.840883734354038,-1.839730062430691,0.663147091865540,-1.570820156727926,0.000023841857910,-1.570736233388082,0.000059921127104,0.000047936900955
103,1776828906147,0.118486871375218,-0.151754920238584,1.001670940890858,-0.632374397849777,1.840868836293847,-1.839730265716111,0.663206636905670,-1.570808235798971,0.000023841857910,-1.570760075245992,0.000023968450478,0.000035952674807
104,1776828906158,0.118463779415805,-0.151772952347982,1.001670932752512,-0.632224737185843,1.840898746669412,-1.839692127396541,0.663158714771271,-1.570796314870016,0.000035762786865,-1.570724312459127,0.000023968450478,0.000083889579400
