global_index,timestamp_ms,tcp_x,tcp_y,tcp_z,tcp_rx,tcp_ry,tcp_rz,joint_q1,joint_q2,joint_q3,joint_q4,joint_q5,joint_q6
29,1774923134796,-0.000092492902820,-0.192532285469746,1.001670938823942,-0.002196593059037,-2.221478298549509,2.220020772796567,-0.000023667012350,-1.570783917103903,0.000011920928955,-1.570712391530172,-0.000095669423239,0.000383495207643
30,1774923134807,-0.000099545725288,-0.192532311727723,1.001670923372655,-0.002023871594386,-2.221496881850670,2.220038992950147,0.000012358732420,-1.570783917103903,0.000060081481934,-1.570760075245992,-0.000035587941305,0.000323574087815
31,1774923134817,-0.000102220483379,-0.192532302131803,1.001670923873533,-0.002077302111223,-2.221532367820278,2.220074584456703,-0.000011746083395,-1.570783917103903,0.000048160552979,-1.570688549672262,0.000000000000000,0.000323574087815
32,1774923134827,-0.000070326844128,-0.192532296532758,1.001670947591871,-0.001930817588975,-2.221430882969986,2.219973155330368,-0.000011746083395,-1.570783917103903,-0.000011746083395,-1.570748154317037,-0.000035587941305,0.000275637168670
33,1774923134839,-0.000096612732432,-0.192532301967775,1.001670932523475,-0.001557364393764,-2.221311419810501,2.219853072427577,0.000036327182897,-1.570760075245992,0.000011920928955,-1.570724312459127,-0.000035587941305,-0.000083748494283
34,1774923134849,-0.000084594122518,-0.192532290887615,1.001670939910195,-0.001384098221090,-2.221185479824712,2.219726951161421,0.000036327182897,-1.570772473012106,0.000000000000000,-1.570712391530172,-0.000083748494283,-0.000275437031881
35,1774923134860,-0.000106091316579,-0.192532296331542,1.001670924887617,-0.001277215290753,-2.221161779374998,2.219702972623272,0.000012358732420,-1.570772473012106,0.000035762786865,-1.570676151906149,-0.000035587941305,-0.000419441853658
36,1774923134871,-0.000070020078022,-0.192532294943244,1.001670942691897,-0.001051628983653,-2.221024108038779,2.219565159859342,0.000012358732420,-1.570796314870016,0.000011920928955,-1.570736233388082,-0.000071827565328,-0.000551048909323
37,1774923134882,-0.000100228588451,-0.192532289210912,1.001670938199616,-0.001171282796507,-2.221042186135087,2.219583262770243,0.000012358732420,-1.570760075245992,0.000000000000000,-1.570736233388082,-0.000107590352194,-0.000503365193502
38,1774923134893,-0.000071001940705,-0.192532292452494,1.001670949437296,-0.001158226940743,-2.221083904501168,2.219625189334906,0.000024342956749,-1.570772473012106,-0.000023667012350,-1.570748154317037,-0.000071827565328,-0.000419441853658
39,1774923134904,-0.000125679510698,-0.192532300852847,1.001670913643334,-0.001171749450762,-2.221065944794320,2.219606777064142,0.000000000000000,-1.570772473012106,0.000072002410889,-1.570712391530172,-0.000071827565328,-0.000562969838278
40,1774923134914,-0.000082763301184,-0.192532297213063,1.001670933928109,-0.001211037680335,-2.221095764997854,2.219636920494708,0.000012358732420,-1.570796314870016,0.000035762786865,-1.570724312459127,-0.000071827565328,-0.000443283711569
41,1774923134925,-0.000071295537615,-0.192532293259777,1.001670941401142,-0.001158077016514,-2.221083840790752,2.219625043127797,0.000012358732420,-1.570796314870016,0.000011920928955,-1.570712391530172,-0.000059906636373,-0.000467125569479
42,1774923134936,-0.000080097750904,-0.192532292340255,1.001670935510144,-0.001237790037517,-2.221083702875609,2.219624885128514,-0.000023667012350,-1.570808235798971,0.000035762786865,-1.570700470601217,-0.000059906636373,-0.000455204640524
43,1774923134946,-0.000066101167195,-0.192532284563187,1.001670946989092,-0.001157805859917,-2.221035806217150,2.219577009958481,-0.000035587941305,-1.570808235798971,0.000000000000000,-1.570688549672262,-0.000059906636373,-0.000515286122457
44,1774923134956,-0.000074542287698,-0.192532295081699,1.001670943568792,-0.001212121354312,-2.221108087449918,2.219649373551670,0.000012358732420,-1.570783917103903,0.000000000000000,-1.570736233388082,-0.000059906636373,-0.000395123158590
45,1774923134966,-0.000075972148621,-0.192532296127437,1.001670944556027,-0.001131745383945,-2.221095866721121,2.219637093402230,0.000024342956749,-1.570772473012106,-0.000011746083395,-1.570736233388082,-0.000047985707418,-0.000443283711569
46,1774923134976,-0.000073528768226,-0.192532292375301,1.001670942132260,-0.001251782046094,-2.221101659378332,2.219642951535812,0.000000000000000,-1.570796314870016,0.000011920928955,-1.570724312459127,-0.000071827565328,-0.000395123158590
47,1774923134987,-0.000076237353572,-0.192532293110816,1.001670947625640,-0.001198310148438,-2.221113991574649,2.219655322568516,-0.000011746083395,-1.570772473012106,-0.000023667012350,-1.570724312459127,-0.000023667012350,-0.000395123158590
48,1774923134997,-0.000075644044074,-0.192532291499638,1.001670942873354,-0.001291309220644,-2.221095760313616,2.219637073503597,-0.000011746083395,-1.570796314870016,0.000011920928955,-1.570736233388082,-0.000083748494283,-0.000371281300680
49,1774923135008,-0.000073364172610,-0.192532294300922,1.001670943020335,-0.001198274794767,-2.221113848496566,2.219655133518528,0.000024342956749,-1.570783917103903,0.000000000000000,-1.570724312459127,-0.000059906636373,-0.000407520924703
50,1774923135018,-0.000083855096616,-0.192532297167467,1.001670941301733,-0.001197822416642,-2.221101683671445,2.219642912467795,0.000012358732420,-1.570772473012106,0.000000000000000,-1.570748154317037,-0.000059906636373,-0.000407520924703
51,1774923135029,-0.000069447348730,-0.192532292919680,1.001670951315334,-0.001198323660319,-2.221125875052956,2.219667271452838,-0.000011746083395,-1.570772473012106,-0.000035587941305,-1.570724312459127,-0.000011746083395,-0.000371281300680
52,1774923135040,-0.000109111149427,-0.192532305383947,1.001670922073470,-0.001344486025559,-2.221203451127307,2.219744698114869,0.000000000000000,-1.570772473012106,0.000048160552979,-1.570712391530172,-0.000011746083395,-0.000323597584860
53,1774923135050,-0.000071562746994,-0.192532295716980,1.001670941792788,-0.001491232973894,-2.221232978931832,2.219774616559357,0.000000000000000,-1.570796314870016,0.000011920928955,-1.570724312459127,-0.000047985707418,-0.000155750905172
54,1774923135061,-0.000075424411881,-0.192532285532632,1.001670946741153,-0.001797887697987,-2.221334883870616,2.219876950019165,0.000000000000000,-1.570783917103903,-0.000011746083395,-1.570712391530172,-0.000083748494283,0.000083889579400
55,1774923135071,-0.000079068552896,-0.192532291890876,1.001670937624539,-0.001969718990197,-2.221424396035605,2.219966596579993,0.000012358732420,-1.570796314870016,0.000023841857910,-1.570712391530172,-0.000083748494283,0.000227700278629
56,1774923135082,-0.000079688629016,-0.192532301450525,1.001670940237827,-0.002049673568735,-2.221532241895237,2.220074610506773,0.000024342956749,-1.570772473012106,0.000000000000000,-1.570736233388082,-0.000023667012350,0.000395479437429
57,1774923135092,-0.000069190268475,-0.192532301706111,1.001670934966457,-0.002275918341784,-2.221633722097475,2.220176342101351,0.000012358732420,-1.570808235798971,0.000035762786865,-1.570700470601217,-0.000011746083395,0.000563258596230
58,1774923135103,-0.000109947935752,-0.192532303801482,1.001670922876690,-0.002396398294098,-2.221651698809284,2.220194285452710,0.000000000000000,-1.570772473012106,0.000048160552979,-1.570724312459127,-0.000035587941305,0.000611195515376
59,1774923135113,-0.000091926466390,-0.192532295191723,1.001670934834083,-0.002410025951505,-2.221621693181611,2.220164432006118,-0.000011746083395,-1.570783917103903,0.000023841857910,-1.570724312459127,-0.000059906636373,0.000623179716058
60,1774923135124,-0.000070932711156,-0.192532289800085,1.001670947132427,-0.002183824488007,-2.221532299902923,2.220074904654358,0.000012358732420,-1.570783917103903,-0.000011746083395,-1.570724312459127,-0.000071827565328,0.000467384787044
61,1774923135134,-0.000125261218927,-0.192532304008369,1.001670919785018,-0.002249900265096,-2.221609840143686,2.220152208793040,0.000000000000000,-1.570748154317037,0.000035762786865,-1.570712391530172,-0.000011746083395,0.000479369016830
62,1774923135145,-0.000052606072540,-0.192532294218208,1.001670947728229,-0.002355964669823,-2.221645710930127,2.220188583453476,0.000012358732420,-1.570808235798971,0.000000000000000,-1.570712391530172,-0.000035587941305,0.000659132376313
63,1774923135155,-0.000077177901533,-0.192532296636661,1.001670943199586,-0.002223442481892,-2.221562220093873,2.220104823567121,-0.000011746083395,-1.570783917103903,0.000000000000000,-1.570736233388082,-0.000035587941305,0.000515321677085
64,1774923135166,-0.000092230479182,-0.192532303199526,1.001670931643794,-0.002197384675371,-2.221549953780687,2.220092376887284,0.000000000000000,-1.570783917103903,0.000035762786865,-1.570748154317037,-0.000047985707418,0.000467384787044
65,1774923135176,-0.000121260149861,-0.192532304107557,1.001670919412285,-0.002263663753671,-2.221592186432078,2.220134555763758,0.000000000000000,-1.570760075245992,0.000048160552979,-1.570724312459127,-0.000035587941305,0.000479369016830
66,1774923135187,-0.000069582534815,-0.192532293837614,1.001670944201372,-0.002196199991467,-2.221561913043753,2.220104517313575,-0.000023667012350,-1.570796314870016,0.000000000000000,-1.570700470601217,-0.000011746083395,0.000479369016830
67,1774923135198,-0.000076350440299,-0.192532301828768,1.001670938645915,-0.002076431917342,-2.221496279893865,2.220038635973691,-0.000011746083395,-1.570796314870016,0.000023841857910,-1.570748154317037,-0.000035587941305,0.000383495207643
68,1774923135209,-0.000097910195939,-0.192532290560157,1.001670939489935,-0.002103454118632,-2.221508452471417,2.220050851068380,-0.000023667012350,-1.570760075245992,-0.000011746083395,-1.570700470601217,-0.000023667012350,0.000359526748070
69,1774923135220,-0.000083746311795,-0.192532295536787,1.001670934074411,-0.002089575418525,-2.221478193716575,2.220020506161822,0.000012358732420,-1.570796314870016,0.000035762786865,-1.570724312459127,-0.000083748494283,0.000335558317602
70,1774923135230,-0.000093345523598,-0.192532295799145,1.001670933971658,-0.002089873865796,-2.221490468401186,2.220032779379193,-0.000023667012350,-1.570783917103903,0.000023841857910,-1.570712391530172,-0.000035587941305,0.000335558317602
71,1774923135241,-0.000075929685709,-0.192532301304521,1.001670939891213,-0.001917483264949,-2.221448618007908,2.219990799831967,0.000024342956749,-1.570783917103903,0.000011920928955,-1.570748154317037,-0.000047985707418,0.000263652967988
72,1774923135252,-0.000074584750506,-0.192532289904303,1.001670948176728,-0.001611188794398,-2.221287232666527,2.219829099626783,0.000012358732420,-1.570772473012106,-0.000023667012350,-1.570724312459127,-0.000059906636373,-0.000035587941305
73,1774923135263,-0.000098753164710,-0.192532297574430,1.001670931958892,-0.001491535172499,-2.221185733810735,2.219727168636353,-0.000023667012350,-1.570783917103903,0.000035762786865,-1.570748154317037,-0.000071827565328,-0.000215355549948
74,1774923135274,-0.000077939317794,-0.192532293564888,1.001670938222817,-0.001237517076077,-2.221095719153265,2.219636945379996,0.000012358732420,-1.570796314870016,0.000023841857910,-1.570724312459127,-0.000083748494283,-0.000419441853658
75,1774923135285,-0.000075351594960,-0.192532291467010,1.001670944385477,-0.001278070064461,-2.221065979989340,2.219607251922742,-0.000011746083395,-1.570796314870016,0.000011920928955,-1.570760075245992,-0.000107590352194,-0.000383202229635
76,1774923135296,-0.000090900746737,-0.192532291663083,1.001670939471294,-0.001078373413445,-2.221035913498535,2.219576949137752,-0.000011746083395,-1.570772473012106,0.000000000000000,-1.570712391530172,-0.000047985707418,-0.000562969838278
77,1774923135307,-0.000122136256530,-0.192532302411388,1.001670920242961,-0.001278776076166,-2.221125855757174,2.219666913406260,0.000000000000000,-1.570760075245992,0.000048160552979,-1.570736233388082,-0.000059906636373,-0.000419441853658
78,1774923135319,-0.000061117827532,-0.192532297962699,1.001670946799605,-0.001091914803038,-2.221065970979314,2.219607164069002,0.000012358732420,-1.570796314870016,0.000000000000000,-1.570748154317037,-0.000047985707418,-0.000467125569479
79,1774923135329,-0.000057873952869,-0.192532293652472,1.001670942154308,-0.001052106230018,-2.221035797972532,2.219576888521189,0.000000000000000,-1.570820156727926,0.000023841857910,-1.570700470601217,-0.000047985707418,-0.000562969838278
80,1774923135340,-0.000103655533708,-0.192532301817172,1.001670928799919,-0.001198288634877,-2.221089641448637,2.219630694788669,0.000000000000000,-1.570772473012106,0.000035762786865,-1.570748154317037,-0.000059906636373,-0.000455204640524
81,1774923135351,-0.000091813379811,-0.192532286498089,1.001670943837897,-0.001278772848463,-2.221125885916218,2.219667240663237,-0.000011746083395,-1.570760075245992,-0.000023667012350,-1.570700470601217,-0.000047985707418,-0.000383202229635
82,1774923135362,-0.000057761379471,-0.192532292704092,1.001670948904916,-0.001064546955298,-2.221066067464720,2.219607283816214,0.000012358732420,-1.570796314870016,-0.000011746083395,-1.570712391530172,-0.000035587941305,-0.000503365193502
83,1774923135373,-0.000099301312017,-0.192532295988559,1.001670929094282,-0.001317487212882,-2.221191738328530,2.219733050247088,0.000012358732420,-1.570772473012106,0.000023841857910,-1.570676151906149,-0.000023667012350,-0.000359360371725
84,1774923135384,-0.000090794201059,-0.192532294570475,1.001670934245241,-0.001238524506524,-2.221107684899726,2.219648875001565,0.000000000000000,-1.570783917103903,0.000023841857910,-1.570712391530172,-0.000059906636373,-0.000431362782614
85,1774923135394,-0.000080260846115,-0.192532295842029,1.001670933462671,-0.001264388611483,-2.221131761234152,2.219673007396804,0.000036327182897,-1.570796314870016,0.000035762786865,-1.570712391530172,-0.000083748494283,-0.000395123158590
86,1774923135405,-0.000040970351914,-0.192532290270667,1.001670955988403,-0.001158842939191,-2.221095961196455,2.219637380338274,0.000012358732420,-1.570808235798971,-0.000023667012350,-1.570724312459127,-0.000047985707418,-0.000395123158590
87,1774923135416,-0.000056510103271,-0.192532304492144,1.001670940043319,-0.001130985865987,-2.221143700185627,2.219684966739095,0.000036327182897,-1.570808235798971,0.000023841857910,-1.570724312459127,-0.000011746083395,-0.000407520924703
88,1774923135427,-0.000121838538115,-0.192532295564169,1.001670918316863,-0.001357654969455,-2.221125577938428,2.219666676183679,0.000000000000000,-1.570772473012106,0.000060081481934,-1.570712391530172,-0.000095669423239,-0.000407520924703
89,1774923135437,-0.000113415497181,-0.192532305307901,1.001670923068971,-0.001265228184800,-2.221179594807709,2.219720764571195,0.000000000000000,-1.570760075245992,0.000035762786865,-1.570712391530172,0.000000000000000,-0.000383202229635
90,1774923135448,-0.000078200232583,-0.192532294905506,1.001670943387807,-0.001252135782166,-2.221113890991553,2.219655204307614,-0.000011746083395,-1.570783917103903,0.000000000000000,-1.570736233388082,-0.000047985707418,-0.000371281300680
91,1774923135459,-0.000068997233678,-0.192532288775917,1.001670944839743,-0.001291500881147,-2.221131392973624,2.219672798401017,0.000000000000000,-1.570796314870016,0.000000000000000,-1.570700470601217,-0.000059906636373,-0.000359360371725
92,1774923135470,-0.000047535937438,-0.192532295761405,1.001670946434299,-0.001211081049897,-2.221131872051761,2.219673261952741,0.000012358732420,-1.570820156727926,0.000011920928955,-1.570712391530172,-0.000035587941305,-0.000371281300680
93,1774923135481,-0.000053847246176,-0.192532300197551,1.001670944855942,-0.001464236011654,-2.221257512745525,2.219799207660485,0.000024342956749,-1.570808235798971,0.000011920928955,-1.570736233388082,-0.000035587941305,-0.000119511281149
94,1774923135491,-0.000112927241306,-0.192532305134586,1.001670919437728,-0.001770383481594,-2.221358945755167,2.219900665697888,0.000024342956749,-1.570772473012106,0.000060081481934,-1.570736233388082,-0.000071827565328,0.000035952674807
95,1774923135502,-0.000082033418976,-0.192532298888941,1.001670932341106,-0.001996000946960,-2.221484341057683,2.220026551439411,0.000012358732420,-1.570796314870016,0.000035762786865,-1.570700470601217,-0.000035587941305,0.000275637168670
96,1774923135513,-0.000117644555583,-0.192532307232954,1.001670920737340,-0.002290503442392,-2.221604163801212,2.220146576796692,0.000012358732420,-1.570760075245992,0.000048160552979,-1.570748154317037,-0.000047985707418,0.000527305935975
97,1774923135523,-0.000082509259573,-0.192532295372270,1.001670946726827,-0.002157434413681,-2.221532364883595,2.220074913333231,0.000012358732420,-1.570760075245992,-0.000023667012350,-1.570760075245992,-0.000059906636373,0.000479369016830
98,1774923135534,-0.000094221739880,-0.192532297649566,1.001670930034817,-0.002263241400613,-2.221579968522315,2.220122472630166,0.000012358732420,-1.570783917103903,0.000035762786865,-1.570712391530172,-0.000059906636373,0.000491353217512
99,1774923135545,-0.000100360138327,-0.192532296549158,1.001670930429551,-0.002422493289405,-2.221663366158646,2.220206085275845,0.000000000000000,-1.570772473012106,0.000023841857910,-1.570700470601217,-0.000035587941305,0.000635163916741
100,1774923135556,-0.000087510011300,-0.192532294405643,1.001670940034417,-0.002263427146697,-2.221579544293696,2.220122160290574,0.000000000000000,-1.570772473012106,0.000000000000000,-1.570724312459127,-0.000047985707418,0.000527305935975
101,1774923135567,-0.000072061946270,-0.192532288126083,1.001670946572054,-0.002316922315790,-2.221592020949957,2.220134798325592,0.000012358732420,-1.570783917103903,-0.000011746083395,-1.570712391530172,-0.000071827565328,0.000575242796913
102,1774923135578,-0.000110168894396,-0.192532292393362,1.001670932797059,-0.002369903546650,-2.221591818283596,2.220134460513465,-0.000023667012350,-1.570760075245992,0.000011920928955,-1.570724312459127,-0.000059906636373,0.000563258596230
103,1774923135589,-0.000087754093210,-0.192532300171149,1.001670935070047,-0.002342431781178,-2.221663640033465,2.220206323399573,0.000024342956749,-1.570772473012106,0.000011920928955,-1.570712391530172,-0.000023667012350,0.000623179716058
104,1774923135599,-0.000073407783345,-0.192532289921222,1.001670940972601,-0.002182867648560,-2.221531922385317,2.220074461252240,0.000012358732420,-1.570796314870016,0.000011920928955,-1.570700470601217,-0.000071827565328,0.000431432097685
105,1774923135611,-0.000086429753309,-0.192532299603673,1.001670935204621,-0.002182538782481,-2.221591969390115,2.220134454277716,0.000036327182897,-1.570772473012106,0.000011920928955,-1.570712391530172,-0.000035587941305,0.000479369016830
106,1774923135622,-0.000082461527483,-0.192532293715084,1.001670939119371,-0.002210115896611,-2.221544154603661,2.220086691148926,0.000012358732420,-1.570783917103903,0.000011920928955,-1.570724312459127,-0.000071827565328,0.000467384787044
107,1774923135632,-0.000095621214721,-0.192532300401470,1.001670931080132,-0.002223662510972,-2.221550021448778,2.220092467749082,-0.000011746083395,-1.570783917103903,0.000035762786865,-1.570736233388082,-0.000047985707418,0.000467384787044
108,1774923135642,-0.000104166905721,-0.192532292487066,1.001670931689667,-0.002289714729985,-2.221591917820888,2.220134472274434,0.000024342956749,-1.570760075245992,0.000011920928955,-1.570700470601217,-0.000071827565328,0.000503337476403
109,1774923135653,-0.000096601195022,-0.192532296470606,1.001670930034817,-0.002223691382764,-2.221549880882768,2.220092324366428,0.000000000000000,-1.570783917103903,0.000035762786865,-1.570712391530172,-0.000059906636373,0.000443416327471
110,1774923135663,-0.000085105316654,-0.192532297804563,1.001670941836190,-0.002157044393259,-2.221519873589621,2.220062354951047,0.000000000000000,-1.570772473012106,0.000000000000000,-1.570760075245992,-0.000059906636373,0.000455400557257
111,1774923135674,-0.000076231459377,-0.192532304806056,1.001670934748295,-0.002116636426537,-2.221538010110599,2.220080391059755,0.000024342956749,-1.570796314870016,0.000035762786865,-1.570748154317037,-0.000047985707418,0.000431432097685
112,1774923135685,-0.000092866767937,-0.192532288298323,1.001670939763892,-0.002103090120478,-2.221472071680882,2.220014451698285,-0.000011746083395,-1.570772473012106,0.000000000000000,-1.570712391530172,-0.000071827565328,0.000335558317602
113,1774923135696,-0.000096722335002,-0.192532303857847,1.001670934680172,-0.001903764864517,-2.221394531591093,2.219936568570593,-0.000011746083395,-1.570772473012106,0.000023841857910,-1.570783917103903,-0.000059906636373,0.000215716048842
114,1774923135707,-0.000075671522810,-0.192532293407697,1.001670943020335,-0.001664307132426,-2.221311106232849,2.219852982384894,0.000012358732420,-1.570783917103903,0.000000000000000,-1.570724312459127,-0.000059906636373,0.000000000000000
115,1774923135718,-0.000076931067599,-0.192532297650926,1.001670939936884,-0.001132095656396,-2.221036004447090,2.219577078830595,0.000000000000000,-1.570796314870016,0.000023841857910,-1.570760075245992,-0.000083748494283,-0.000490967427389
116,1774923135729,-0.000067868768956,-0.192532287986083,1.001670949809382,-0.001224766669913,-2.221065839594111,2.219607151560215,-0.000035587941305,-1.570796314870016,-0.000011746083395,-1.570724312459127,-0.000059906636373,-0.000419441853658
117,1774923135740,-0.000095873773198,-0.192532292846639,1.001670933307237,-0.001025057455097,-2.221048047893171,2.219589014789737,0.000000000000000,-1.570772473012106,0.000011920928955,-1.570676151906149,-0.000023667012350,-0.000623051320211
118,1774923135751,-0.000115351077543,-0.192532303382460,1.001670926402835,-0.001025060835789,-2.221036186888123,2.219577019405349,0.000024342956749,-1.570748154317037,0.000023841857910,-1.570748154317037,-0.000059906636373,-0.000599209462301
119,1774923135761,-0.000101017080187,-0.192532289662478,1.001670928207921,-0.001265491401303,-2.221107953371178,2.219649099738142,0.000000000000000,-1.570783917103903,0.000035762786865,-1.570676151906149,-0.000071827565328,-0.000467125569479
120,1774923135771,-0.000062983921636,-0.192532299803592,1.001670941095499,-0.000971673721459,-2.221012009904891,2.219552984447055,0.000012358732420,-1.570808235798971,0.000023841857910,-1.570736233388082,-0.000047985707418,-0.000599209462301
121,1774923135782,-0.000066785573907,-0.192532305110973,1.001670936718682,-0.001024649805126,-2.221060120667005,2.219601148175314,0.000012358732420,-1.570808235798971,0.000035762786865,-1.570736233388082,-0.000023667012350,-0.000539127980367
122,1774923135792,-0.000085550408897,-0.192532305355772,1.001670935969653,-0.001171655486596,-2.221102077767801,2.219643220453495,-0.000011746083395,-1.570783917103903,0.000023841857910,-1.570760075245992,-0.000023667012350,-0.000419441853658
